it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
7580	-1183.7221913577162	-152.94196629756024	-1030.780225060156	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.012846715747051369	0.8897919220123853	0.5372987834756947	2.3563376425795908	0.022037950567183762	2.0927118169181296	0.6039603960396039	0
7590	-1183.2049527342442	-152.76944539943813	-1030.435507334806	0.9977777777777778	1.0	1.0	1.0	0.9911504424778761	1.0	0.9977477477477478	0.012705824104476193	0.8893878948421375	0.5391054524144058	2.356262633088221	0.02031738268278335	2.090602884481872	0.594059405940594	0
7600	-1185.4948895947553	-154.17525014714764	-1031.3196394476076	0.9986666666666667	1.0	1.0	1.0	0.995575221238938	1.0	0.9977477477477478	0.012316721526249831	0.8906140409457044	0.541703501230818	2.3571418578537213	0.016429402531017153	2.092261644351809	0.594059405940594	0
7610	-1185.2223463062317	-154.8319851939481	-1030.3903611122835	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.01356636599221096	0.8896259885433521	0.5453865092890134	2.3526486228887387	0.02134968270836389	2.089630205094112	0.6039603960396039	0
7620	-1184.1706506678465	-153.3556215258899	-1030.8150291419565	0.9973333333333333	1.0	1.0	1.0	0.9889380530973452	1.0	0.9977477477477478	0.013444012142914607	0.8895654328490722	0.5523339436606877	2.3521650886186998	0.02137468534769913	2.095894555056979	0.5643564356435643	0
7630	-1184.1405505003095	-152.55779756920316	-1031.5827529311064	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.013861573567795512	0.8891395168477922	0.5590629259684363	2.3577764183998307	0.02968183238232524	2.1050400343199933	0.5841584158415841	0
7640	-1184.3668384242162	-152.41095005311962	-1031.9558883710965	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.013756468152106894	0.88976963784348	0.5680142706869624	2.354791019570159	0.029020795250736094	2.106080136113319	0.5841584158415841	0
7650	-1184.739789591115	-152.1932303323782	-1032.5465592587368	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.012131265162854149	0.8914198937582565	0.5665901469376412	2.354863136568749	0.02759224618750181	2.1010202061879433	0.6039603960396039	0
7660	-1182.7041565516506	-149.38157319283886	-1033.3225833588117	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.012108310226833641	0.89225348246005	0.5641106318295521	2.3547198439182275	0.03676484005387915	2.10632894584662	0.6138613861386139	0
7670	-1183.8561230285263	-150.42852714239393	-1033.4275958861324	0.9942222222222222	1.0	1.0	1.0	0.9734513274336283	1.0	0.9977477477477478	0.012338062544933491	0.8920808577336634	0.5657999299622518	2.3546348395753065	0.04113442844325943	2.10914113306253	0.6138613861386139	0
7680	-1185.253112620599	-151.82496013289247	-1033.4281524877065	0.9955555555555555	1.0	1.0	1.0	0.9800884955752213	1.0	0.9977477477477478	0.01266279588970804	0.8924782363931578	0.5609090810918498	2.3528034681045775	0.04293416023575167	2.1082781709532474	0.6336633663366337	0
7690	-1179.4902968098186	-143.6145857548709	-1035.8757110549477	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.01124465728662919	0.8970775220646852	0.5611226004730296	2.3540820287137554	0.048581882849661626	2.1041414800746514	0.6534653465346535	0
7700	-1180.051049518241	-145.19652494405787	-1034.854524574183	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.009519859403105641	0.8967060175954538	0.5578456891886745	2.3465263213794625	0.051446966019862046	2.0992091075775474	0.6831683168316832	0
7710	-1180.1469845405902	-144.52590092565816	-1035.621083614932	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01082565935876121	0.8966791305688329	0.5478678371787925	2.35121044765241	0.04529408132439712	2.1094303723540384	0.6831683168316832	0
7720	-1177.887737753459	-141.85090363704552	-1036.0368341164135	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007898841879013001	0.8978776526104966	0.549428495331491	2.3521495779620074	0.043271811922648104	2.1042265529623885	0.7029702970297029	0
7730	-1176.8853581555354	-141.46339700273973	-1035.4219611527958	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007697031554007442	0.8975849625232533	0.5479967196125236	2.3531286789983534	0.044218429568128374	2.0965312823379985	0.7029702970297029	0
7740	-1176.339474214324	-140.5968436975317	-1035.7426305167921	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.008213005252520108	0.8992404347743179	0.5545721766568701	2.3411427413895614	0.042210408456246254	2.096236605140978	0.7227722772277227	0
7750	-1175.0985266138528	-139.4654465479499	-1035.6330800659027	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.006921618366536245	0.8996810933279789	0.5533401919405807	2.332987634067269	0.04418986134412856	2.0983664575764798	0.7425742574257426	0
7760	-1177.5265577292148	-142.36804061517026	-1035.1585171140446	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.006343495258309867	0.8996472105121267	0.5529009925391178	2.3254852579350596	0.0319752546871606	2.098434742329342	0.7128712871287128	0
7770	-1177.148144355339	-141.5522878675851	-1035.5958564877537	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.005674081762089198	0.9000505105636775	0.559252399701837	2.3338921668310317	0.03669427608821622	2.0924671695332666	0.7425742574257426	0
7780	-1175.6012360847246	-138.69172317404653	-1036.9095129106781	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.005123281581660563	0.9014288951822064	0.5616499901418763	2.3452897899922185	0.040950229173487736	2.089530183028295	0.7425742574257426	0
7790	-1176.928282431561	-139.46015605579393	-1037.468126375767	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.004649313177568325	0.9020413862785474	0.5655273857575384	2.344030308558978	0.03403465144464832	2.0932532872273777	0.7128712871287128	0
7800	-1176.057406870014	-137.26885019172664	-1038.7885566782873	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.004853657187276378	0.9035021166118344	0.5731760963712766	2.351303319708877	0.03366054353658792	2.0923052902935315	0.6831683168316832	0
7810	-1177.203121709341	-138.44972259528362	-1038.7533991140574	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.006143904944428062	0.9041486706372743	0.5766222193110169	2.3449547014359973	0.031778917090145686	2.090891790118382	0.6633663366336634	0
7820	-1176.374681800857	-137.33834655539093	-1039.036335245466	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.006374955761273652	0.904345525200633	0.5838855736439504	2.351235239233588	0.030076190989045917	2.08603366877707	0.6435643564356436	0
7830	-1176.700350036238	-137.98976788364237	-1038.7105821525956	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.006117277354701884	0.903728237619301	0.5764424011718663	2.3509620267728604	0.037467155781338926	2.088412531997813	0.6534653465346535	0
7840	-1176.4497308567427	-138.65885162199896	-1037.7908792347437	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.006646822729830285	0.9015813196423568	0.5803439742383276	2.3560567973541495	0.047167379612695196	2.087612907035845	0.6336633663366337	0
7850	-1175.2590435783127	-136.28812884729905	-1038.9709147310136	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.006750520074548014	0.9021799806570022	0.5824250494692932	2.370745290621361	0.04166042642646381	2.0867067562693578	0.6336633663366337	0
7860	-1175.2734447587811	-135.8575741434442	-1039.4158706153369	0.9977777777777778	1.0	1.0	1.0	0.9911504424778761	1.0	0.9977477477477478	0.009851565068443572	0.9018511404122844	0.5896040414447561	2.377207882970248	0.049502316292081544	2.0886047064392255	0.6633663366336634	0
7870	-1176.4370423986597	-136.32045190937714	-1040.1165904892825	0.9973333333333333	1.0	1.0	1.0	0.9889380530973452	1.0	0.9977477477477478	0.009449283509582903	0.9025960675078408	0.5979564382527381	2.3825170409114644	0.047744100525248225	2.0859819671458406	0.6237623762376238	0
7880	-1174.4813724338023	-134.10023170249553	-1040.3811407313067	0.9973333333333333	1.0	1.0	1.0	0.9889380530973452	1.0	0.9977477477477478	0.00851397012515435	0.9024928305567856	0.5940372123796707	2.383342100354267	0.043550898600686706	2.0914804600869488	0.6138613861386139	0
7890	-1175.0600880727459	-134.36993108318114	-1040.6901569895647	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.008055087152604262	0.9031629764209638	0.5891683629532766	2.382725468074323	0.04373151640530708	2.0920022415197876	0.594059405940594	0
7900	-1175.9284010368722	-134.8435115660205	-1041.0848894708517	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007972738817613012	0.9038754015612475	0.584202054962674	2.384124690552061	0.043624402313432724	2.0915688266092	0.594059405940594	0
7910	-1176.8522442306225	-135.39098391145944	-1041.461260319163	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.005850615504167716	0.9043860223354265	0.5796123889331513	2.384736967701863	0.046192109426807675	2.0934342474272034	0.6138613861386139	0
7920	-1176.1512774813177	-136.13350123463226	-1040.0177762466853	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.005553426892887773	0.9033568119647006	0.5762927763863575	2.3796322093535913	0.03390339624721624	2.0857727645324373	0.6435643564356436	0
7930	-1175.3067186111914	-134.92775418916958	-1040.378964422022	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.005042648579845059	0.9034288710711293	0.5784846038178221	2.383813658297664	0.036586104160857565	2.0863768704877277	0.6237623762376238	0
7940	-1177.5610055725613	-136.3375040802783	-1041.223501492283	0.9946666666666667	1.0	1.0	1.0	0.9756637168141593	1.0	0.9977477477477478	0.005004921187958741	0.9052374405735962	0.5791241475479478	2.380736113560416	0.037969917112856376	2.0859038098732636	0.6336633663366337	0
7950	-1176.935614883059	-136.58851935137073	-1040.3470955316884	0.9977777777777778	1.0	1.0	1.0	0.9911504424778761	1.0	0.9977477477477478	0.006450614904875579	0.905022967394406	0.5884833502183504	2.3750516077855814	0.031568530324330164	2.0771047676455185	0.6039603960396039	0
7960	-1176.313604873011	-135.7924825253843	-1040.5211223476267	0.9973333333333333	1.0	1.0	1.0	0.9889380530973452	1.0	0.9977477477477478	0.008964947745869145	0.9044466410235174	0.5885743699900826	2.379412919353608	0.03331127587435361	2.080842230483345	0.6039603960396039	0
7970	-1179.2825607700922	-138.16738457238435	-1041.1151761977078	0.9977777777777778	1.0	1.0	1.0	0.9911504424778761	1.0	0.9977477477477478	0.00779178462483047	0.904905812790052	0.5902621510240329	2.3786452652785206	0.02722569047314365	2.086613936786175	0.6336633663366337	0
7980	-1178.1208021906566	-136.98469479890872	-1041.1361073917478	0.9977777777777778	1.0	1.0	1.0	0.9911504424778761	1.0	0.9977477477477478	0.008329583646769594	0.9050486792561414	0.5800033639424963	2.38121466201002	0.01985702050849878	2.0856202063055846	0.6336633663366337	0
7990	-1176.6101657659988	-134.99175232137648	-1041.6184134446223	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.007871248461138814	0.905355213408938	0.5844959192012233	2.382398020534923	0.01826172819481157	2.0883698080763695	0.6435643564356436	0
8000	-1179.711483245848	-138.12608165103663	-1041.5854015948114	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007547814815586071	0.9048066719409221	0.5864855056658436	2.3806272688628405	0.011153516265902278	2.0941998534433752	0.6534653465346535	0
8010	-1178.9850767380021	-137.69277789521334	-1041.2922988427888	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.009183140954525928	0.9043989943213019	0.590990694621942	2.3803482562679537	0.007375047843670683	2.0923767330508825	0.6534653465346535	0
8020	-1177.1667202017793	-136.1504296130846	-1041.0162905886946	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.009778531072842534	0.9024655217983188	0.5962672638830996	2.394242267363333	0.004819746263663645	2.091281009916332	0.6237623762376238	0
8030	-1177.9701522246587	-137.16255447047402	-1040.8075977541846	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.010587648354615791	0.9017052799254759	0.5945925407735789	2.3916166824665264	0.008613743967017973	2.097745264403367	0.6039603960396039	0
8040	-1175.555734221701	-134.2166593801632	-1041.3390748415377	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.01118590185060685	0.9026473934801277	0.5909039108122077	2.3932848827613005	0.013839823194290727	2.0967354052784883	0.6336633663366337	0
8050	-1174.40465405363	-133.35390553706213	-1041.050748516568	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.012200088103490297	0.9013115813844345	0.584662979589088	2.404350508624864	0.022957134723132086	2.0951174914466493	0.6435643564356436	0
8060	-1176.40285569913	-134.98481912781276	-1041.4180365713173	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.012566130027017614	0.902010994724608	0.5891925204366423	2.404570159438428	0.013631887136809873	2.0933066757871366	0.6336633663366337	0
8070	-1173.1687641610429	-131.69490914479076	-1041.4738550162522	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.011523960028680997	0.9016729075015993	0.5924555266419013	2.406192748905697	0.013549856543595003	2.095109304259986	0.6237623762376238	0
8080	-1173.46151157104	-132.0126117559473	-1041.4488998150928	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.010669640052146248	0.9014199443126385	0.5931949003265651	2.4040662379012976	0.012835074112930686	2.0989918614190644	0.6336633663366337	0
8090	-1172.8010546109424	-131.3130347427552	-1041.4880198681872	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.011437944587629654	0.9005344882466774	0.5951483414751739	2.40694892808195	0.005850734316285866	2.1044452323391556	0.6732673267326733	0
8100	-1174.0377857307403	-130.81125937940737	-1043.226526351333	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.011652139229757242	0.9033553509219074	0.5975897033638446	2.4069097588443955	0.000392689184280807	2.1056338869337905	0.6534653465346535	0
8110	-1176.1273705379083	-132.20080816346984	-1043.9265623744384	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.011346935053126677	0.9043086274737631	0.595204995836725	2.404577915154555	0.0012657027118551766	2.1107983895897364	0.6534653465346535	0
8120	-1174.2175801010617	-129.20652854818917	-1045.0110515528725	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.011553601136956786	0.9065945222017053	0.5975432081681826	2.402825867942318	-0.0026086308511594916	2.108091034593052	0.693069306930693	0
8130	-1172.8846188164607	-127.44220958781153	-1045.4424092286492	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.01071734772340443	0.9073901612882179	0.603998222906497	2.40225010747595	0.0039824580432763195	2.106714386901684	0.693069306930693	0
8140	-1170.875002589322	-124.71605293807757	-1046.1589496512445	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.009609485436067926	0.9075300295214351	0.5904726827876492	2.411770937429114	0.004560731757347429	2.11100533839733	0.6633663366336634	0
8150	-1170.8724344100644	-123.72736696775127	-1047.1450674423131	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.008778521064238556	0.9075952546719784	0.5890515124763198	2.414668504921637	-0.009867890719097246	2.123570397988004	0.6633663366336634	0
8160	-1171.7085181626062	-124.31271928600528	-1047.395798876601	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.009206314037998303	0.9075337935526893	0.5905962802853487	2.4156089796053695	-0.014205079860699247	2.126751952725518	0.6732673267326733	0
8170	-1167.325451522376	-118.91907320761445	-1048.4063783147615	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007210627011583967	0.9077553698757923	0.5901599181258795	2.42269945830411	-0.01184279660099028	2.134119631674865	0.7029702970297029	0
8180	-1166.0674740998165	-116.70828902102085	-1049.3591850787957	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007725868969712742	0.9082562295073067	0.5959560408768074	2.4284303599649713	-0.01227713023057877	2.137641563149757	0.6732673267326733	0
8190	-1165.0130281152888	-115.27145301634715	-1049.7415750989417	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007620295681369779	0.9075300869402	0.6029778540441341	2.436178592139064	-0.0112736986110393	2.1412064500671524	0.6534653465346535	0
8200	-1162.6562301703277	-112.2483175352408	-1050.4079126350869	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0064520102768035395	0.9068840207339607	0.608069545895765	2.4497004746310713	-0.015463933323887498	2.1434178461655713	0.6633663366336634	0
8210	-1163.6481657797688	-113.2284232276559	-1050.419742552113	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.008569875286875738	0.9068091146080853	0.6138878466773974	2.4508269751476672	-0.01744904496112952	2.141648389529263	0.6534653465346535	0
8220	-1162.9852938384188	-111.50615938098267	-1051.4791344574362	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.008651802459917835	0.90771850619748	0.6120357630268409	2.4530647585455347	-0.02147157130073835	2.1481717891688326	0.6435643564356436	0
8230	-1162.2451400300465	-111.69669311032334	-1050.5484469197231	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.007368854334945542	0.9058278856584717	0.6002339547145051	2.4590580372465407	-0.021229276497361765	2.147924719643012	0.6534653465346535	0
8240	-1162.0945732519695	-110.24513098916998	-1051.8494422627996	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.00615967565713114	0.907133580354649	0.5999530730291085	2.4657308960631124	-0.023685625873108674	2.150104215061721	0.6534653465346535	0
8250	-1162.2014151109406	-109.78058103985768	-1052.420834071083	0.9991111111111111	1.0	1.0	1.0	0.9977876106194691	1.0	0.9977477477477478	0.004992815500365763	0.9083308995632977	0.5985843575446238	2.4646569528915907	-0.02172226756900928	2.149608136613848	0.6435643564356436	0
8260	-1162.1753085531293	-111.25866531947335	-1050.916643233656	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.005843940561830725	0.907217319964989	0.5945093654763507	2.456374896672057	-0.017982810808487997	2.145141808361457	0.6336633663366337	0
8270	-1162.212089881835	-110.6023252056887	-1051.6097646761464	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.00629997538652956	0.9082669792293375	0.5990105846199163	2.4594092386169457	-0.022910547004483178	2.1424194528380385	0.6138613861386139	0
8280	-1162.7896947420936	-111.03223646971912	-1051.7574582723744	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.005999743395470123	0.9087441624511569	0.5962906598039809	2.4589560673984363	-0.019072479529541386	2.141522102637523	0.6237623762376238	0
8290	-1161.8290012205252	-110.55348366969221	-1051.275517550833	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.002472593526749313	0.9075045665105177	0.590269064711781	2.468655222754855	-0.014237681192046736	2.1375084476127286	0.6237623762376238	0
8300	-1162.1366185645209	-110.88431618779103	-1051.2523023767299	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0031545565963076406	0.906618922300148	0.5892785602272042	2.4664115258779753	0.00240809723495586	2.1475535535256265	0.594059405940594	0
8310	-1163.0569016329387	-111.24786573488564	-1051.809035898053	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.003793764169273804	0.9071369734630469	0.5892471917212678	2.4705409396631457	-0.0005995542749004083	2.147558894474552	0.5841584158415841	0
8320	-1163.4057062922939	-111.47501868774327	-1051.9306876045505	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.004079952536056723	0.9064807466099859	0.5897583430878945	2.4688816555088424	0.01281759876360408	2.156762569484251	0.594059405940594	0
8330	-1165.874118107744	-113.59134069059255	-1052.2827774171515	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0036322192440483825	0.9076912985369376	0.5986366897515663	2.468263051711876	0.017475227422801134	2.1498677740076437	0.6039603960396039	0
8340	-1163.7648306861065	-110.94323533038089	-1052.8215953557255	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.003920433643672625	0.9070655570471116	0.5956302432162155	2.4782450234477307	0.024504208615423788	2.154897234718309	0.6435643564356436	0
8350	-1164.8855606599504	-109.80312565853558	-1055.0824350014148	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0044614677480367205	0.9099669704155882	0.5946946055144483	2.4801371834441146	0.03176772635594907	2.1620454303675904	0.6336633663366337	0
8360	-1166.9684329081074	-109.7911417577177	-1057.1772911503897	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0038896938546737598	0.9124757376468394	0.5925378610362023	2.4840797616924752	0.03829872872441736	2.1684159957550144	0.6633663366336634	0
8370	-1163.3371995826074	-107.07810527520273	-1056.2590943074047	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0011791690289096712	0.91046706504682	0.5955928216834683	2.482686101232014	0.04669588001536378	2.1728446660080603	0.6435643564356436	0
8380	-1161.4796140668923	-105.18743012211385	-1056.2921839447783	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.002186918077751937	0.9102962290658585	0.5895155941218421	2.4826958631460934	0.05394138669750085	2.176064239832998	0.6534653465346535	0
8390	-1163.9319066078315	-108.0158149926734	-1055.9160916151582	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.001884723353444738	0.9099298076125979	0.5837484008359831	2.485946364484401	0.05125289497878409	2.17184262610687	0.6534653465346535	0
8400	-1163.5413626712743	-107.56805489614551	-1055.973307775129	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.00023574194303807027	0.9095050833796972	0.5821970430474575	2.487510015566978	0.057209764510005014	2.1752368864696723	0.6435643564356436	0
8410	-1166.760348611093	-110.82336463259466	-1055.9369839784983	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0007920393246493108	0.9088537599952063	0.5864665489325079	2.485318684723468	0.06359674228018825	2.181430486223465	0.6534653465346535	0
8420	-1160.435085483446	-104.79211179350607	-1055.64297368994	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0008995455678133049	0.908353415657312	0.5756995535191964	2.4854674971092914	0.06417997898625386	2.1836134893696992	0.6633663366336634	0
8430	-1159.8780658409808	-104.79599303014419	-1055.0820728108365	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0013126878585296938	0.9081277358815651	0.5685962043791304	2.4840955307299697	0.06113053732841662	2.1799857564101592	0.6336633663366337	0
8440	-1159.7236376550247	-103.67396988109755	-1056.0496677739272	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0025268359936854224	0.9096409303225691	0.5655852497245248	2.485367298834992	0.05217356187003257	2.1809765042623064	0.5841584158415841	0
8450	-1160.291495432036	-102.9604731520163	-1057.3310222800199	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.002205992967410188	0.9108460318558179	0.5613016256220894	2.4868162064087564	0.04190721661405757	2.1895882982824104	0.6039603960396039	0
8460	-1163.0894216471029	-103.86636731572437	-1059.2230543313785	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0014348459235256537	0.9125310447778215	0.5661557629583541	2.4963201771500803	0.052958691194984496	2.1931420451892705	0.5841584158415841	0
8470	-1162.7202645204402	-101.71412197994854	-1061.0061425404917	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0013821160637180635	0.9150826254698378	0.5723513779280244	2.499624098719589	0.047855280882762675	2.19320430607158	0.5841584158415841	0
8480	-1161.4280835042498	-101.17252826490527	-1060.2555552393446	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0020150807783331304	0.9130998122871127	0.5700897933958692	2.5030116302080905	0.04269425167105816	2.196790960724223	0.6039603960396039	0
8490	-1160.8593172488079	-101.62578882907206	-1059.2335284197359	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0025217634074320957	0.9116888248362739	0.573626398384009	2.5096763789276775	0.049415166873512106	2.186505066299492	0.5841584158415841	0
8500	-1159.1622738603699	-100.41362985351911	-1058.7486440068508	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	-0.0014094890459868995	0.9115518524502154	0.5720897187879234	2.507680171417257	0.05092230862454232	2.1825586034798548	0.6138613861386139	0
8510	-1160.2507174739023	-101.902240459538	-1058.3484770143643	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0013977278565500122	0.9104752101678165	0.5792515673363421	2.508509815470206	0.049298926322886	2.1837026268315514	0.6138613861386139	0
8520	-1160.6803012037547	-102.30586962724975	-1058.374431576505	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.0019619627079576567	0.9114294088892814	0.577753747436654	2.5014671058407774	0.048288861760625724	2.182683165566342	0.594059405940594	0
8530	-1163.5536362629953	-104.55870800000156	-1058.9949282629937	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.002018042065379873	0.9108881429783376	0.581638695967734	2.510097417817634	0.05001410675192804	2.1878171571062004	0.6138613861386139	0
8540	-1158.8183150844354	-99.11689452836818	-1059.7014205560672	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.003247627209537629	0.9105005693093391	0.579763977356209	2.5129720410124086	0.04410670771448818	2.1997505583592054	0.6336633663366337	0
8550	-1161.6730398604043	-101.48674190026048	-1060.1862979601437	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.003922520261209365	0.9109810850529768	0.5843290197008977	2.5245850734373723	0.0451573796875622	2.1907028792689713	0.6633663366336634	0
8560	-1163.4861430647932	-103.29821836297496	-1060.1879247018182	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.004231590119081211	0.9109492280729137	0.5834136817046126	2.52414242731159	0.04661728476219049	2.1915955571980903	0.6534653465346535	0
8570	-1164.0303915989132	-103.54567522862321	-1060.48471637029	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007402303062328482	0.9102511280243386	0.579134852113834	2.529516649907559	0.05149846914779286	2.1977821763200565	0.6633663366336634	0
8580	-1163.6690527657674	-102.0441123337206	-1061.6249404320467	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007831558270600858	0.9121485532146865	0.5801711086162631	2.528492160472452	0.047915337201734326	2.1990969569569034	0.6336633663366337	0
8590	-1162.2308276027045	-100.90877476178812	-1061.3220528409163	0.9995555555555555	1.0	1.0	1.0	1.0	1.0	0.9977477477477478	0.007855619388012079	0.912339259548728	0.5777104735181076	2.5238150902935095	0.04880809735109918	2.1978133907246136	0.6138613861386139	0
