species	GamOvSt	sting	eat_sug_liq	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	colonySize	min_temp	max_temp	min_hum	max_hum
Aphaenogaster.subterranea	1	0	1	-1.34065390026627	1.22508345111552	0.357365946881093	0.0204846980133049	-0.093604835893144	-0.85096916055182	-0.38231764345016	-0.595724286313987	-0.098681474363539	0.147378236036714	0.80537411191281	1	0.0846153846153846	0.58	0.133636363636364	0.18
Atopomyrmex.mocquerysi	1	1	1	-1.50155484190972	1.43863607285565	0.66343101880876	-0.097855565527728	0.23031074502979	0.265427288798608	0.0263744974695353	-2.03294653459472	0.146351424674505	-0.0449484867163513	-0.19128365278131	2	0.715384615384615	0.876666666666667	0.0715151515151515	0.230795454545455
Atta.laevigata	1	0	0	-1.67152902870387	1.66238632618111	0.975548801086773	-0.226167011818876	0.59263016589381	2.13740151108018	0.93335524993322	4.97100893561123	-0.141105993603963	-0.038214772255462	-0.2239706713075	2	0.75	0.913333333333333	0.29030303030303	0.247954545454545
Atta.sexdens	1	0	0	-1.67769802216577	1.67043666261415	0.986170073682153	-0.230117768259935	0.603544783926383	2.18563762382131	0.955290160321687	5.09876205609123	-0.144879009463829	-0.0393623629988793	-0.230892398993398	2	0.530769230769231	0.913333333333333	0.246060606060606	0.331931818181818
Atta.texana	1	0	0	-1.67517354177415	1.66714186058374	0.981820041433777	-0.228498494099212	0.599070792384583	2.16585602106936	0.946293725737037	5.04635222935007	-0.143330976768726	-0.0388913452283623	-0.228051166165237	2	0.484615384615385	0.77	0.0857575757575758	0.170227272727273
Basiceros.manni	1	1	0	-1.54417504363643	1.49534276268805	0.748718373375427	-0.138707757542788	0.34964133987751	1.03489895830537	0.42882632043428	1.98658979756589	-0.0522867634955497	-0.0104922660439515	-0.0555354151982743	0	0.796153846153846	0.866666666666667	0.651515151515151	0.541022727272727
Brachymyrmex.patagonicus	1	0	1	1.40378761755773	0.217771625033882	-0.206948567960127	0.68961031830905	-0.0783639328844993	-0.49219953232341	0.83387734107606	0.0165481475795337	0.121578995439424	0.056924710065608	0.159339196266285	1	0.246153846153846	0.893333333333333	0.0451515151515152	0.458636363636364
Brachyponera.chinensis	0	1	0	-0.692167116781967	-3.70042156590763	1.99881061491105	-0.238905809734728	0.952632457073117	0.159406783313937	0.0229699598316804	-0.127424968278826	-1.04733211606704	-2.68013476121179	1.23011110351669	2	0.365384615384615	0.74	0.213030303030303	0.387954545454545
Camponotus.cruentatus	1	0	1	2.83072876135237	0.624877711655017	0.717987813851507	-3.7623285329728	-0.729094862070087	0.129366409546134	-0.450044911493657	0.0114080485777084	0.0258696665155756	-0.00234019266843013	-0.0097669158926784	2	0.126923076923077	0.596666666666667	0.0903030303030303	0.161136363636364
Camponotus.fellah	1	0	1	2.84215174859843	0.628194309221843	0.726664326125083	-3.83630415688023	-0.744240099940257	0.13268902838257	-0.46210644459056	0.0117440103630113	0.0266641410872048	-0.00242149872208398	-0.0101168157573123	2	0.407692307692308	1.02333333333333	0.000303030303030303	0.0640909090909091
Camponotus.floridanus	1	0	1	2.84871291555306	0.630098911174473	0.731641361602553	-3.87868391056063	-0.752914979024307	0.134590545638914	-0.469007857736543	0.0119361534397659	0.0271184161519546	-0.00246795593413521	-0.0103167056363799	2	0.638461538461539	0.84	0.304242424242424	0.179090909090909
Camponotus.herculeanus	1	0	1	2.84672162662155	0.629521486350473	0.730140852012193	-3.86598431321927	-0.750317722179473	0.134023406217265	-0.466951238581627	0.0118790107669276	0.0269834456818812	-0.00245419474526381	-0.0102575435232802	2	-0.434615384615385	0.576666666666667	0.0484848484848485	0.244886363636364
Camponotus.mus	1	0	1	2.83260163056544	0.625419723691543	0.71938162487803	-3.7739893785017	-0.731475667547973	0.129882447510387	-0.45191308680264	0.0114597500661011	0.0259915554754324	-0.00235254590307258	-0.00981994003701777	1	0.326923076923077	0.893333333333333	0.0687878787878788	0.395227272727273
Camponotus.pennsylvanicus	1	0	1	2.84242419661984	0.628273230178203	0.72686829355481	-3.8380201885227	-0.744590752577127	0.132765309950071	-0.462382830803253	0.0117516744054123	0.0266822264431316	-0.00242333715780057	-0.0101247132952446	1	0.0153846153846154	0.696666666666667	0.0687878787878788	0.205568181818182
Camponotus.sanctus	1	0	1	2.83683027040895	0.626645110193733	0.722554580060403	-3.80073495863623	-0.736942254988177	0.131072953596086	-0.45622758623614	0.0115794533029588	0.0262740971566772	-0.00238128882309349	-0.009943437374717	2	0.184615384615385	0.663333333333333	0.0893939393939394	0.104545454545455
Camponotus.vagus	1	0	1	2.83605174092669	0.626419725876227	0.721973958827397	-3.79586790576817	-0.73594826404939	0.13085724027355	-0.455446437170413	0.0115578209084442	0.026223081799245	-0.00237611340366838	-0.0099212169410247	2	-0.00384615384615385	0.6	0.06	0.161136363636364
Camponotus.yamaokai	1	0	1	2.83283111991142	0.62548613683718	0.71955238915254	-3.77541783504287	-0.731767311416013	0.129945656010669	-0.45214191186637	0.0114660824978387	0.0260064842142087	-0.00235405880889499	-0.00982643381701347	0	0.584615384615385	0.54	0.45030303030303	0.381363636363636
Cardiocondyla.obscurior	0	1	1	-1.54991505662545	1.50008180957187	0.73091818800043	-0.114929854824408	0.273105673094222	0.328643094332951	0.0329842526073811	-2.60415569127707	0.189652310542407	-0.060478219111468	-0.260023346465108	1	0.857692307692308	0.753333333333333	0.394242424242424	0.243522727272727
Carebara.overbecki	0	1	1	-1.50061509318709	1.43737472158289	0.66165208989145	-0.0972943830091147	0.228863455112187	0.263023576109716	0.0261168577257166	-2.00938959236825	0.144519103371077	-0.0442380169156503	-0.18807570143869	1	1.03076923076923	0.893333333333333	0.72	0.27
Carebara.perpusilla	0	1	0	-1.50005768125868	1.43667412221077	0.66092693062251	-0.097123271590298	0.228439079188239	0.262425892950226	0.0260550547864336	-2.00418948804892	0.144129968996169	-0.0441042295643137	-0.187490334298851	1	0.703846153846154	0.903333333333333	0.133939393939394	0.208068181818182
Cataglyphis.iberica	1	0	1	2.50444396313435	0.525904120410793	0.365378360396883	2.64630236457625	0.925576638515367	0.943444066179457	-1.9614849632428	0.0286879655207475	0.05587600645971	-0.0036281867379327	-0.0141230118668339	1	0.265384615384615	0.596666666666667	0.0854545454545454	0.163522727272727
Cataglyphis.nigra	1	0	1	2.50262148589993	0.52540258786225	0.36460003883668	2.63732128457938	0.922268092234433	0.93932980575396	-1.95258609513715	0.0285459682189007	0.0555885669432183	-0.00360729756385083	-0.0140394076270848	1	0.526923076923077	0.726666666666667	0.00272727272727273	0.0668181818181818
Cataulacus.muticus	1	0	1	-1.48895319929204	1.42270099183498	0.646375655813713	-0.0936667127525023	0.219858133477785	0.250289349565636	0.0247988859935466	-1.89825688340557	0.136194353026889	-0.0413666470702983	-0.1755016283723	1	1	0.866666666666667	0.907575757575758	0.340340909090909
Cephalotes.atratus	1	0	1	-1.56307671911081	1.51952519979262	0.77694361895758	-0.147437321888542	0.372974857972277	1.12167553979159	0.466481993001573	2.17988819869603	-0.057613080140359	-0.0117163139567035	-0.062237334828247	2	0.723076923076923	0.93	0.00484848484848485	0.466931818181818
Cephalotes.goniodontus	1	0	1	-1.56873915854257	1.5267539238409	0.78528856681886	-0.149989857371429	0.37978737923836	1.14685395855386	0.477393514169343	2.23573499522658	-0.0591498932298943	-0.01206813163401	-0.0641618225335887	1	0.669230769230769	0.87	0.242727272727273	0.168863636363636
Cephalotes.pusillus	1	0	1	-1.56922824843879	1.52737827864956	0.786009198453307	-0.150210238618821	0.38037554295435	1.14902748172586	0.478335423018123	2.24055550576223	-0.059282541691832	-0.0120984954123001	-0.0643279119201667	1	0.653846153846154	0.916666666666667	0.0672727272727273	0.364318181818182
Crematogaster.ashmeadi	1	0	1	-1.53192947534167	1.47715952410622	0.70531928504165	-0.10832688433013	0.256507985165453	0.303804009870141	0.0303792884338521	-2.37740917617612	0.17240396620332	-0.0542222383181773	-0.232247581969308	2	0.434615384615385	0.84	0.15	0.192613636363636
Cryptopone.gilva	1	1	0	-0.646614125843067	-3.37002075673623	1.51445996892904	-0.121090625325168	0.43809484971524	0.0328394108918978	0.00310077840870012	0.0076827167657552	0.177622881536221	1.66726223027207	-0.96052613105688	0	0.519230769230769	0.866666666666667	0.161818181818182	0.449772727272727
Cryptopone.sauteri	1	1	0	-0.647033842663437	-3.37289089528843	1.51735901608142	-0.121462419933049	0.439512979670253	0.0329696447638113	0.00311358353603544	0.00771740829330687	0.17845733776876	1.67605766734486	-0.965740639530913	0	0.369230769230769	0.54	0.302424242424242	0.381363636363636
Cyphomyrmex.rimosus	1	0	0	-1.62557450982576	1.60242561083894	0.896498829870883	-0.196788102088144	0.51147624409982	1.77894888874262	0.77037302316334	4.02205510940873	-0.11308394924271	-0.0296955807595505	-0.172593266958134	1	0.465384615384615	0.906666666666667	0.0884848484848485	0.46625
Daceton.armigerum	1	1	1	-1.52501949055255	1.47110673921412	0.72256734043385	-0.131819939205021	0.33188326457793	0.983179957534643	0.408293198245873	1.91033756722432	-0.050676894387619	-0.0106752868816754	-0.0578099214828693	2	0.823076923076923	0.913333333333333	0.408787878787879	0.373181818181818
Dinoponera.quadriceps	2	1	1	-0.670422878598957	-3.53609292578453	1.70207768774963	-0.148774423773737	0.546053918127223	0.0438385304535737	0.004209731195451	0.0108791584530829	0.256916191293859	2.59568691043996	-1.52777182066072	0	0.911538461538462	0.88	0.159090909090909	0.302386363636364
Discothyrea.sauteri	1	1	0	-0.432556941248027	-1.85246354766039	-0.422483344793163	0.260136474083857	-1.16197653635988	-0.281370794441789	-0.0429797229105847	0.262853281445004	2.20758838478927	4.9279235710517	-1.93981361315677	0	0.446153846153846	0.723333333333333	0.439393939393939	0.381363636363636
